"V1","V2"
1.12815241394345,0.970013168699549
1.21868371433054,1.6616043615517
1.9693051233578,1.15800754817377
1.16326581796542,1.82174775036103
1.37969799698343,1.21239551122659
0.930680748845804,1.53511871800201
1.48717213109753,1.05769279361989
1.60329932641636,1.39680874760563
1.54047296737369,1.02940826819416
1.28217868163342,1.2026746403569
1.42570653986219,1.39048681507946
1.11682169274246,1.65988984560109
1.46263274552826,1.11847162232338
1.15250831681321,1.45383365961363
1.52211804453042,1.3159944536896
0.882125133389362,1.31640060068253
1.53660813293038,1.67214066058903
1.42398187820214,1.12663236744572
1.19719480049801,1.44229394611325
0.540863023228999,1.15457508632167
1.84466481484276,0.854492208205218
0.989660128312423,1.49277147079363
1.95740745275407,0.983102250269465
0.896688313087077,1.22952580652342
1.61699910400829,1.243468787788
1.50621874822221,-1.8383046520561
1.43219670966204,-1.07715227005277
1.16629349229965,-1.31599099845019
1.60270154170413,-1.23962944237511
1.59715708598142,-0.308979218984626
1.46180095814456,-0.873541346604709
1.30951274163583,-1.60354909223633
0.864076450577611,-1.59256671353861
1.3984231512623,-1.70124920663907
1.40134881554352,-1.00365239773433
1.13416933243088,-2.42520620238819
0.629630479222173,-1.7598922598438
1.49756276584945,-0.982063319765917
0.600752238831413,-1.65846145340445
1.47859674531241,-1.59854028885473
1.05351317116127,-0.824652663705782
1.64376054482077,-1.04869811013187
0.89913248308636,-1.07028712699544
1.41763095171108,-1.01903269898997
1.26610942298334,-2.07236106104899
1.43918926858591,-1.43295705196825
1.3123918161513,-1.44424477539748
1.41574628226299,-1.31018700493784
1.08732359451139,-0.355747283430823
1.2501991805091,-1.64121162894706
-1.15333572121299,-1.57151002856286
-0.926634166263241,-1.09062374615243
-1.80861201887771,-1.76781289331104
-1.33747766960936,-0.793645146124566
-1.63452519859351,-2.50886406927169
-1.8221497717922,-0.343832197909389
-0.778541683426206,-1.83712749804078
-1.26922742831328,-1.57212625705666
-0.805975627137212,-1.39342661098243
-0.952383229230899,-1.46130762205308
-1.22991187332608,-0.425677770210936
-0.610112358314661,-1.56795550306946
-1.38329368511358,-1.26302919502358
-1.77689244655716,-1.55123530326085
-1.30062661308957,-1.40695233836843
-1.72548339116404,-1.63310994005308
-0.797051029764806,-1.25890764184065
0.012813160635091,-1.71143454830191
-1.02735208216319,-1.74367625337846
-1.36915621618052,-0.924646664572019
-1.8241071661357,-1.18917059471047
-0.237938466822892,-0.718833601063654
-0.0501047136885369,-1.11987143173167
-1.25830978021429,-1.92915022476553
0.133756025560926,-0.679773115603793
-0.956429292968583,1.49460111218821
-2.21875236755907,0.707378122637083
-1.1587880539243,1.04188980294554
-2.85004242427414,1.09971323127959
-1.36742352999627,0.876046330457123
-1.78213536376839,1.96744893324599
-0.957848872494777,1.61674781698153
-1.84710762599967,2.71767394576271
-1.65628905525925,1.2115131599906
-1.46320760337082,1.62305397274374
-2.60890637114969,1.22130841771659
-1.24418400015316,0.803105086610725
-1.63363900128808,1.65020712378958
-2.50223382391768,1.86096755149023
-1.07848396105102,2.24620536028333
-1.67272266686321,2.67063795554416
-2.1195605369109,1.02041868676326
-1.99673297462238,0.324819062282805
-0.239862928683689,0.481644565706599
-0.890496566109463,0.422953865801599
-1.29053117094275,1.05116195756798
-0.720437065181049,0.271382873122884
-0.899542435454919,1.50553793880497
-2.57644605254256,1.5933692299002
-1.3198668400238,1.70302931531859
